DATE,GDP,GDPDEF,HOANBS,PNFI,PCE,CNP16OV,ford_tfp,dtfp_util,GDPpc,PCEpc,PNFIpc,HOANBSpc,LABOR_PROD
1967Q2,848.983,18.695,59.138,98.297,503.43333333333334,129527.0,0.288313241662513,4.42419127408602,-795.5861578473657,-847.8449444123218,-1011.1907233159931,-718.3651124730853,-26.409064166897412
1967Q3,865.233,18.874,59.336,98.785,510.7,130165.66666666667,-0.833062904260439,-1.6347605682893906,-795.1349755883296,-847.8566257051414,-1012.1402819339645,-718.3617505740502,-25.80026832116816
1967Q4,881.439,19.084,59.606,101.744,518.2333333333333,130757.33333333333,-1.02718971111879,3.612568416782472,-794.8392955471052,-847.9523163400058,-1010.7488900162593,-715.8638612508731,-25.50507285825122
1968Q1,909.387,19.295,59.713,105.582,536.2666666666667,131267.0,1.79346299785908,5.8323126274899675,-793.206394471641,-846.0203141075159,-1008.5346788667813,-712.5500793678231,-23.662500097766824
1968Q2,934.344,19.499,60.284,105.299,550.0333333333333,131712.33333333334,0.920079316790106,2.521787319657869,-791.889403395698,-844.8759830277479,-1010.1934790309455,-713.1571608106007,-22.958523198973072
1968Q3,950.825,19.69,60.71,107.609,566.1333333333333,132250.0,0.240471438939189,-0.6712612177932167,-791.5230213583758,-843.3730620650642,-1009.405595501911,-711.3945062368076,-22.888929300555517
1968Q4,968.03,19.968,61.087,112.182,574.9333333333334,132880.0,-0.554830271333645,-2.0045895304223,-791.6069657942313,-843.7078644427626,-1007.1210184063002,-707.7079191875985,-23.116699123735234
1969Q1,993.337,20.174,61.659,115.993,587.0333333333333,133476.0,-1.15815691542768,-0.6245453164132082,-790.5001629912978,-843.0990007879743,-1005.2541767554717,-704.8147120922073,-22.494386888992945
1969Q2,1009.02,20.431,62.23,118.368,598.3666666666667,134020.33333333334,-0.429879409995891,-3.0277496379736784,-790.6065322209996,-842.8596442963797,-1004.9001748322667,-703.1948393064991,-23.115571207608774
1969Q3,1029.956,20.718,62.536,122.408,608.6,134595.0,-0.664974974140294,-0.8072213167709222,-790.3757074171557,-842.9867198573307,-1003.3668708616666,-700.2665820980756,-22.947391668931896
1969Q4,1038.147,20.985,62.359,123.284,620.6,135246.66666666666,-0.444905093358083,-0.7893329484478713,-791.3470775276774,-842.7976695458485,-1004.4172810523944,-700.036491373839,-23.15232327301004
1970Q1,1051.2,21.28,62.115,123.796,631.6666666666666,135949.66666666666,0.419169894264347,4.492081173525956,-792.0120014918889,-842.9445833800818,-1005.9172613098431,-700.1404948624986,-22.90675224087379
1970Q2,1067.375,21.577,61.308,125.008,641.5666666666666,136676.66666666666,0.087624584585883,7.117658702234313,-792.4043608396719,-843.3088148871522,-1006.8623515370101,-699.6995582812852,-21.45806304661392
1970Q3,1086.059,21.754,61.008,126.255,653.5,137456.0,1.4438503869057,5.546362155415965,-792.0545966722847,-842.851426048522,-1007.2553122217847,-699.2755473546189,-20.049182496021626
1970Q4,1088.608,22.042,60.545,123.52,660.1666666666666,138260.33333333334,-1.03111746776782,-0.4920118790295174,-793.7188289820754,-843.7351056288469,-1011.3440298405865,-702.0490574136514,-20.368151961410256
1971Q1,1135.156,22.376,60.825,126.281,679.1666666666666,139033.66666666666,0.759890325935782,5.011761146617453,-791.5934979515571,-842.9593788473397,-1011.195076235151,-700.3961806451852,-18.146447916451084
1971Q2,1156.271,22.67,61.026,129.481,693.2333333333332,139827.33333333334,-0.440181890418864,0.1544958047584987,-791.6250620772199,-842.7839428740301,-1010.5671919367351,-698.4629454847914,-17.938701656708485
1971Q3,1177.675,22.901,61.029,131.19,705.6,140602.66666666666,0.44064993431216,8.689554392947468,-791.3576367437381,-842.5825297550057,-1010.82271481497,-697.704657042066,-17.12323039617063
1971Q4,1190.297,23.092,61.682,134.711,721.6999999999999,141401.66666666666,0.015710982847627,-5.716191717053259,-791.6887921669164,-841.7236516388579,-1009.5714313430012,-695.6228076231324,-17.952025655195634
1972Q1,1230.609,23.443,62.378,140.585,738.9666666666667,143005.33333333334,-0.777038741582678,1.5513855678292452,-790.9944699665988,-841.9956333519444,-1007.9396859398995,-692.4824916531614,-17.252014418961036
1972Q2,1266.369,23.589,62.831,143.976,757.3666666666667,143758.66666666666,1.53411294653122,2.800645955484372,-789.2762718945257,-840.682424408595,-1006.7025129355895,-690.6244627678407,-15.732005449985767
1972Q3,1290.566,23.815,63.188,147.015,775.7666666666668,144522.66666666666,0.268114845281031,2.436034348169204,-788.8671110412118,-839.7655483548363,-1006.0972648841619,-689.0657014588795,-15.3593883140921
1972Q4,1328.904,24.118,63.853,154.967,800.5,145215.0,1.50744491273232,3.578187316972596,-787.6819310162473,-838.3692599066914,-1002.571694047735,-684.275849079595,-14.743219483635158
1973Q1,1377.49,24.396,64.809,162.839,825.0333333333333,145964.33333333334,1.77327822720728,4.29967159885184,-785.7518481570443,-837.0112973484166,-999.2774780424406,-679.8355595990198,-13.784538556457052
1973Q2,1413.887,24.771,65.486,171.283,840.5333333333333,146719.66666666666,-0.53450465244885,-2.3537170901722195,-785.1854701561223,-837.1916018694535,-996.2635470382124,-675.2961856278723,-13.741206531208212
1973Q3,1433.838,25.254,65.928,176.642,858.8666666666667,147478.33333333334,-1.91167960735509,-3.983030561672078,-786.2311066266753,-837.4807419644036,-995.6296024844951,-672.7311465828461,-14.94377524109739
1973Q4,1476.289,25.757,66.259,180.142,873.9,148226.0,-0.240632270580798,1.0988926658323634,-785.7913064427738,-838.223389724644,-996.1454421110122,-671.2747986283248,-14.499095407096238
1974Q1,1491.209,26.243,65.985,183.404,891.8666666666667,148986.66666666666,-1.56072532284375,-3.1596463510269484,-787.166890295317,-838.5694737697867,-996.7320012438666,-669.9920725629578,-14.948425095704188
1974Q2,1530.056,26.863,66.164,188.818,920.4,149746.66666666666,-0.378205247151521,3.1144108572349527,-787.4390516488922,-838.2641773351571,-996.6666543362802,-667.5916668258884,-14.982676846003445
1974Q3,1560.026,27.65,65.94,194.485,949.2666666666668,150498.0,-1.28363114667119,-6.485868460158394,-788.8873035243204,-838.5641045335781,-997.0975762752652,-665.1350034784307,-15.591319884056661
1974Q4,1599.679,28.463,64.863,197.569,959.0666666666666,151253.0,-0.932477576207514,5.557643051883705,-789.775594551679,-840.9353619291684,-998.9226318201462,-664.0621319991812,-14.332408838818742
